Date,nps,Comment,comment
2/18/2023 0:31,10,agilidad,fast and effective
2/18/2023 0:35,10,RAPIDEZ,It's fast
2/18/2023 0:55,10,rápida y eficiente,GREAT
2/18/2023 0:56,10,Excelente servicio!,TOO EASY
2/18/2023 12:14,10,Muy Facil,It is very simple
2/18/2023 12:43,10,Esta a tiempo,Bueno
2/18/2023 13:46,9,rapido y efectivo,EASY
2/18/2023 13:55,10,Es rápido,NO PAGE PROBLEMS
2/18/2023 14:23,10,EXCELENTE,the reservation was fast
2/18/2023 14:30,10,ES MUY FACIL,GRACIAS
2/18/2023 15:02,10,eS MUY SENCILLO,SPEED
2/18/2023 15:20,9,Bueno,It's fast
2/18/2023 15:37,10,FACIL,all good
2/18/2023 15:41,10,SIN PROBLEMAS  DE LA PAGINA,NONE
2/18/2023 15:42,10,fue rápida la reservación,GOOD
2/18/2023 16:01,10,GRACIAS,excellent service
2/18/2023 16:02,10,RAPIDEZ,SPEED
2/18/2023 16:12,10,Es rápido,it is fast and reliable
2/18/2023 16:15,10,todo bien,Service
2/18/2023 16:27,9,NINGUNA,Practical
2/18/2023 16:28,9,BIEN,The process is very agile
2/18/2023 16:29,10,excelente servicio,GREAT
2/18/2023 16:31,10,RAPIDEZ,xxxx
2/18/2023 16:38,10,es rapida y confiable,Friendly page and easy to use.
2/18/2023 16:40,9,Servicio,good service
2/18/2023 17:09,10,Práctico,Very comfortable and cute
2/18/2023 17:22,10,Muy agil el proceso,very efficient
2/18/2023 17:26,10,EXCELENTE,EASY TO USE
2/18/2023 17:30,9,xxxx,VERY EASY
2/18/2023 17:43,9,Pagina amigable y de sencillo maneja.,"easy, fast"
2/18/2023 17:45,10,buen servicio,IT IS VERY USER FRIENDLY
2/18/2023 18:01,10,Muy comodo y lindo,Speed
2/18/2023 18:06,10,muy eficientes,Adata ASE760 External SSD Drive / 512gb / USB 3.2 Gen 2 Type-C / Black / Portable
2/18/2023 18:07,10,FÁCIL DE USAR,They are the best
2/18/2023 18:12,10,MUY FACIL,ease of doing
2/18/2023 18:28,10,"Fácil, rápido",fast and easy
2/18/2023 18:46,10,ES MUY AMIGABLE AL USUARIO,for the speed
2/18/2023 18:47,10,Rapidez,excellent site
2/18/2023 18:53,10,Unidad SSD Externa Adata ASE760 / 512gb / USB 3.2 Gen 2 Tipo-C / Negro / Portátil,good service
2/18/2023 18:58,10,Son lo mejor,The procedure is easy to perform
2/18/2023 19:03,10,facilidad de hacerlo,BECAUSE IT'S EASY
2/18/2023 19:18,10,facil y rapido,for the service
2/18/2023 1:01,10,por la rapidez,Cool
2/18/2023 1:07,10,Excelente sitio,Because it's fast
2/18/2023 1:11,10,buen servicio,excellent attention
2/18/2023 1:18,9,El procedimiento es fácil de realizar,"They have always been kind to document and the flights have left on time, thank you"
2/18/2023 1:34,10,PORQUE ES FACIL,for the service
2/18/2023 1:52,10,por el seervicio,BECAUSE OF ITS EASY CONSULTATION AND HANDLING
2/18/2023 1:59,10,Cool,ALL GOOD
2/18/2023 20:17,9,Porque es rapido,For being simple and because they follow it up.
2/18/2023 20:18,9,exelente atencion,VERY EASY
2/18/2023 20:54,10,"Siempre han sido amables al documentar y los vuelos han salido a tiempo, gracias",very intuitive
2/18/2023 21:10,10,por el servicio,speed
2/18/2023 21:22,10,POR SU FÁCIL CONSULTA Y MANEJO,very easy
2/18/2023 21:23,10,TODO BIEN,for easy understanding
2/18/2023 21:25,10,Por ser sencillo y porque le dan seguimiento.,for what they offer
2/18/2023 21:29,10,MUY FACIL,FOR ECONOMY AND RAPIDITY
2/18/2023 21:45,10,muy intuitiva,"good service. prices, attention"
2/18/2023 21:46,10,rapidez,and
2/18/2023 21:47,10,muy facil,economic
2/18/2023 21:51,10,por facil entendimiento,EASY TO USE
2/18/2023 21:57,10,Por lo que ofertan,the speed of reservation
2/18/2023 22:17,10,POR ECONOMIA Y RAPIDEZ,Because it's fast
2/18/2023 23:35,9,"buen servicio. precios, atención",ok
2/18/2023 23:41,10,si,It's fast
2/18/2023 2:10,10,economico,it was very fast and easy
2/18/2023 2:37,10,FACIL DE USAR,The service was very easy and fast and efficient.
2/18/2023 2:46,10,la rapidez de reservación,Economic
2/18/2023 2:47,9,Por que es rapido,Because it was very easy to carry out the process and with all the necessary information
2/18/2023 3:29,10,ok,quick and easy
2/18/2023 3:53,10,Es rápido,EXCELLENT SERVICE
2/18/2023 4:38,10,fue muy rapido y facil,GOOD SERVICE
2/18/2023 4:43,10,El servicio fue muy fácil y rápido y eficiente.,Very agile and fast
2/18/2023 4:43,10,Economico,safety and ease
2/18/2023 5:02,10,Porque fue muy sencillo realizar el trámite y con toda la información necesaria,for your service and warmth
2/18/2023 5:12,10,rápido y fácil,save time
2/18/2023 5:14,10,EXCELENTE SERVICIO,it was very simple
2/18/2023 5:36,10,BUEN SERVICIO,IT IS EASY TO TRACK THE RESERVATION
2/18/2023 6:30,10,Muy Agil y rápido,Simple and fast to check in
2/18/2023 7:00,9,Seguridad y facilidad,for the speed
2/18/2023 7:28,10,por su servicio y calidez,fast and easy
2/18/2023 8:15,10,ahorra tiempo,fast and friendly
2/19/2023 0:06,10,fue muy sencillo,economy and times
2/19/2023 0:16,10,ES FACIL DE SEGUIR LA RESERVACION,Everything was very easy
2/19/2023 0:39,10,Sencillo y rápido hecer check in,BY EFFICIENT
2/19/2023 0:45,9,Por la rapidez,You are agile and intuitive
2/19/2023 12:47,10,fácil y rápido,Excellent airline
2/19/2023 13:32,10,Rapido y amigable,GRACIAS
2/19/2023 15:49,9,ecnomia y tiempos,because it is better to do it before
2/19/2023 15:54,10,Fue muy facil todo,simple and fast
2/19/2023 16:03,9,POR EFICIENTES,Service
2/19/2023 16:06,10,es agil e inuitivo,It works well
2/19/2023 16:15,10,Excelente aerolinea,BUENO
2/19/2023 16:26,10,GRACIAS,I like
2/19/2023 16:43,10,porque es mejor hacerlo antes,All good
2/19/2023 16:50,10,sencillo y rápido,speed
2/19/2023 17:14,10,Servicio,QUICK
2/19/2023 17:24,10,funciona bien,It's very easy to do
2/19/2023 17:33,9,BUENO,EXCELLENT SERVICE
2/19/2023 17:44,10,me gusta,Is efficient
2/19/2023 17:55,10,Todo bien,great
2/19/2023 18:28,10,rapidez,>Easy to interact
2/19/2023 18:29,10,RAPIDO,friendly and easy
2/19/2023 18:35,10,Es muy facil hacerlo,ease
2/19/2023 18:37,10,EXCELENTE SERVICIO,I HAVE HAD NO PROBLEMS SO FAR
2/19/2023 18:44,10,Es eficiente,facil check in
2/19/2023 18:49,10,excelente,Simple
2/19/2023 18:57,9,>Fácil de interactuar,"ECONOMY, FRIENDLY WEB PAGE AND FLEXIBLE INSURANCE."
2/19/2023 19:01,10,amigable y fácil,The way to check in is easy and fast
2/19/2023 19:07,10,facilidad,SIMPLE
2/19/2023 19:11,10,NO HE TENIDO PROBLEMAS HASTA EL MOMENTO,gracias
2/19/2023 19:16,10,facil check in,EASY
2/19/2023 19:16,9,Sencillo,"So far it has been simple, if complicated"
2/19/2023 19:22,10,"ECONOMIA, PAGINA WEB AMIGABLE Y SEGURO FLEXIBLE.",good price
2/19/2023 19:27,10,Es fácil y rápida la manera para realizar el check in,it is a very effective service
2/19/2023 19:30,10,SENCILLO,It's easy and fast
2/19/2023 19:42,10,gracias,thanks
2/19/2023 19:44,10,FACIL,very easy and clear
2/19/2023 19:46,10,"Hasta el momento ha sido sencillo, si complicaciones",Friendly
2/19/2023 19:58,10,Buen presio,"price, quality (especially domestic trips)"
2/19/2023 1:01,10,es un servicio muy efectivo,VERY GOOD AND FAST
2/19/2023 1:23,10,Es facil y rápido,
2/19/2023 1:33,10,gradcias,simple and fast
2/19/2023 1:56,10,Muy facil y claro,Clarity in instructions and speed in process.
2/19/2023 20:06,10,Amigable,EXCELLENT SERVICE
2/19/2023 20:15,10,"precio, calidad (sobretodo viajes nacionales)","It's easy and fast, I love it"
2/19/2023 20:52,10,MUY BUENO Y RAPIDO,Page with very good response time
2/19/2023 20:55,10,:),ease in documentation
2/19/2023 21:00,10,sencillo y rapido,service
2/19/2023 21:02,10,Claridad en instrucciones y rapidez en proceso.,it's plain and simple
2/19/2023 21:15,10,EXCELENTE SERVICIO,It's simple
2/19/2023 21:32,10,"es fácil y rapido, me encanta",Very easy
2/19/2023 22:07,10,Página con tiempo de respuesta muy bueno,precio
2/19/2023 22:47,10,facilidad en documentación,practical
2/19/2023 22:59,10,servicio,the process is fast
2/19/2023 23:34,10,es simple y sencilla,We have great experiences
2/19/2023 23:51,9,Es sencillo,FAST AND EASY
2/19/2023 2:06,10,Muy facil,
2/19/2023 2:41,10,precio,Very fast and simple.
2/19/2023 3:20,10,practico,Easy check-in
2/19/2023 3:24,9,es rapido el proceso,IT'S FAST AND RELIABLE
2/19/2023 3:27,10,Tenemos gratas experiencias,For fast and efficient
2/19/2023 3:28,10,FACIL Y RAPIDO,efficient
2/19/2023 3:57,9,.,you are objective
2/19/2023 4:27,10,Muy rápido y sencillo.,VERY FAST
2/19/2023 4:29,10,Fácil hacer chek-in,because they are cool
2/19/2023 4:43,9,ES RAPIDO Y CONFIABLE,They offer good prices
2/19/2023 4:54,10,Por rápida y eficiente,Is more simple
2/19/2023 5:39,9,eficiente,for efficient.
2/19/2023 5:41,9,és objectivo,ok
2/19/2023 6:08,10,MUY RAPIDO,I LIKE THE AIRLINE
2/19/2023 6:56,10,por que son chidos,IT'S SIMPLE
2/19/2023 7:04,10,Ofrecen buenos precios,It's very clear
2/19/2023 8:53,10,Es mas sencillo,clear and very fast
2/2/2023 0:00,10,por eficientes.,SIMPLE
2/2/2023 0:01,10,ok,very easy to use
2/2/2023 0:19,9,ME GUSTA LA AEROLINEA,Very acceptable prices and service
2/2/2023 0:20,10,ES SENCILLO,IT WAS FAST
2/2/2023 0:27,10,Es muy clara,very easy
2/2/2023 0:35,10,Claro y muy rápido,GOOD SERVICE
2/2/2023 0:53,9,SENCILLO,I find the process simple and very clear.
2/2/2023 0:58,10,Muy facil de usar,sensillo
2/2/2023 12:12,9,Precios y servicio muy aceptable,the system is very friendly
2/2/2023 13:58,10,FUE RAPIDO,VERY GOOD SERVICE AND PRICE
2/2/2023 14:41,10,muy sencillo,very fast
2/2/2023 14:49,10,BUEN SERVICIO,fast and easy!
2/2/2023 14:56,9,Me parece sencillo y muy claro el proceso.,I LIKED
2/2/2023 15:01,10,sensillo,but agile
2/2/2023 15:10,10,muy amigable el sistema,Very fast
2/2/2023 15:41,10,MUY BUEN SERVICIO Y PRECIO,Speed
2/2/2023 15:42,9,muy rapido,It was very agile!
2/2/2023 15:54,10,facil y rapido!,SERVICE
2/2/2023 15:58,10,ME GUSTÓ,so far everything is fine...
2/2/2023 15:59,10,mas agil,They are cheaper than flying
2/2/2023 16:04,10,Muy rapida,DESIRE
2/2/2023 16:15,10,Rapidez,very fast
2/2/2023 16:16,10,Fue muy ágil!,jj
2/2/2023 16:18,10,SERVICIO,economy and punctuality
2/2/2023 16:19,10,hasta ahorita todo va bien...,PRACTICALITY
2/2/2023 16:22,10,estan mas barato que volaris,Very useful email reminder
2/2/2023 16:32,10,muy rápido,BY POINTUALS
2/2/2023 16:32,10,CHIDO,friendly application
2/2/2023 16:34,10,jj,EASE OF MAKING CHANGES
2/2/2023 16:43,10,economia y puntualidad,THE FRIENDLY AND FAST OF THE PROCESS
2/2/2023 16:44,10,PRACTICIDAD,VERY FAST
2/2/2023 16:57,10,Recordatorio en el correo electrónico muy útil,For the ease of checking in and booking
2/2/2023 16:59,10,POR PUNTUALES,it's good!
2/2/2023 17:11,10,aplicacion amigable,Because it is very easy and simple to do.
2/2/2023 17:14,9,FACILIDAD EN HACER CAMBIOS,very easy everything
2/2/2023 17:15,9,LO AMIGABLE Y RAPIDO DEL PROCESO,NOTHING COMPLICATED
2/2/2023 17:16,10,MUY RAPIDO,It is an excellent airline
2/2/2023 17:17,10,Por la facilidad de hacer check in y reservar,FOR THE SERVICE
2/2/2023 17:18,10,es bueno!,It's simple
2/2/2023 17:19,10,muy fácil todo,everything is easy
2/2/2023 17:19,10,Por que es muy fácil y simple de hacer.,for the routes they have
2/2/2023 17:25,10,NADA COMPLICADO,EASY AND SIMPLE TO DO
2/2/2023 17:35,10,Es una excelente aerolinea,x
2/2/2023 17:39,10,POR EL SERVICIO,DESIRE
2/2/2023 17:44,10,Es sencillo,Affordable prices and quality customer service.
2/2/2023 17:46,10,se facilita todo,CHEAP AND THAT'S THE ONLY THING THAT MATTERS TO ME
2/2/2023 17:49,10,Por las rutas que tienen,excellent service
2/2/2023 17:49,10,FACIL Y SENCILLO DE HACER,Very easy to use.
2/2/2023 17:50,9,x,FOR THE PRICES AND PUNCTUALITY
2/2/2023 17:51,10,CHIDO,fast and easy
2/2/2023 17:52,10,Precios accesibles y atención al cliente de calidad.,"I've always liked flying with this airline, keep doing it, and affordable prices"
2/2/2023 17:57,9,BARATO Y YA ESO ES LO UNICO QUE ME IMPORTA,Easy to use: intuitive and clear
2/2/2023 17:59,9,excelente servicio,Good service
2/2/2023 18:13,9,Muy facil de utilizar.,speed
2/2/2023 18:17,10,POR LOS PRECIOS Y PUNTUALIDAD,IT IS VERY AGILE
2/2/2023 18:23,10,facil y rapido,excellent OPTION
2/2/2023 18:25,10,"simpre me ha gustaod volar en esta aerolinea, seguiure haciendolo, y precios accesibles",If you already have seats.. it is very convenient
2/2/2023 18:31,10,Facil de usar: intuitiva y clara,"My experience has always been good, departures and arrivals on time and form, let's hope it continues the same."
2/2/2023 18:37,10,Buen servicio,all good
2/2/2023 18:40,10,rapidez,practice and fast
2/2/2023 18:42,10,ES MUY ÁGIL,QUICK AND EASY
2/2/2023 18:45,10,excelente OPCIÓN,I like
2/2/2023 18:56,10,Si ya tienes asientos.. es muy conveniente,EASY TO OPERATE
2/2/2023 18:58,10,todo bien,good service
2/2/2023 18:58,10,"Mi experiencia siempre ha sido buena, en tiempo y forma las salidas y llegadas, esperemos siga igual.",good airline
2/2/2023 19:06,10,practica y rapida,TOO EASY
2/2/2023 19:17,10,RAPIDO Y FACIL,IT'S FAST
2/2/2023 19:17,10,me gusta,Facil check in.
2/2/2023 19:22,10,FACIIL DE OPERAR,BECAUSE THE CHECK-IN IS EASY AND QUICK
2/2/2023 19:29,9,buen servicio,for safety and clear explanations when buying a plane ticket
2/2/2023 19:33,10,buena aerolinea,Inmediate attention
2/2/2023 19:34,10,ES RAPIDO,very friendly
2/2/2023 19:34,10,ES MUY FÁCIL,"the page is fast, it guides very well"
2/2/2023 19:37,9,Facil check in.,speed and comfort
2/2/2023 19:41,10,POR SER FACIL Y RAPIDO EL CHECK-IN,online service
2/2/2023 1:17,10,por la seguridad y las claras explicaciones  a la hora de comprar un boleto de avión,service
2/2/2023 1:25,9,Atencion inmediata,great
2/2/2023 1:29,10,muy amigable,It is easy
2/2/2023 1:37,10,"la pagina es rapida, va guiando muy bien",gracias
2/2/2023 20:02,10,Rapidez y comodidad,Great prices and good service
2/2/2023 20:16,10,Servicio on line,FAST AND EASY
2/2/2023 20:20,10,servicio,VERY EASY
2/2/2023 20:25,10,excelente,Easy to use
2/2/2023 20:35,10,Es facil,Practical
2/2/2023 20:47,10,gracias,Efficiency
2/2/2023 20:48,10,Excelentes precios y buen servicio,you have to book to get the full price and you lose a lot of time
2/2/2023 20:51,10,RAPIDO Y SENCILLO,SPEED
2/2/2023 20:53,9,MUY FACIL,GREAT
2/2/2023 20:54,10,facil de usar,GOOD
2/2/2023 21:07,10,Practico,relation quality - price
2/2/2023 21:12,10,Eficiencia,It is easy
2/2/2023 21:12,9,tienes que reservar para tener el precio total y pierdes mucho tiempo,VERY EFFICIENT
2/2/2023 21:14,10,RAPIDEZ,"UP TO THIS POINT IT HAS BEEN VERY EFFICIENT, I DON'T KNOW AFTER."
2/2/2023 21:15,10,EXCELENTE,x
2/2/2023 21:22,9,BIEN,PRACTICAL
2/2/2023 21:31,10,relacion calidad  - precio,easy
2/2/2023 21:38,10,es facil,fast and effective
2/2/2023 21:41,10,MUY EFICIENTES,it was very easy to do
2/2/2023 22:00,9,"HASTA ESTE PUNTO HA SIDO MUY EFICIENTE, NO SE MÁS ADELANTE.",by the simple steps
2/2/2023 22:05,10,x,why is it easy
2/2/2023 22:10,9,PRACTICO,very agile and easy
2/2/2023 22:24,10,fácil,SPEED
2/2/2023 22:24,10,rapida y efectiva,ease
2/2/2023 22:59,9,ha sido muy fácil de hacer,GOOD
2/2/2023 23:00,10,por los sencillo pasos,and
2/2/2023 23:04,10,Por que esta facil,all on time
2/2/2023 23:20,10,muy agil y facil,EASY TO DO
2/2/2023 23:21,10,RAPIDEZ,VERY PRACTICAL
2/2/2023 23:30,10,facilidad,They gave me solutions to my doubts
2/2/2023 23:40,9,bien,THE PAGE IS ACCESSIBLE BUT NOT THE MOBILE APPLICATION
2/2/2023 23:44,10,si,because it is easy and free
2/2/2023 23:51,10,todo a tiempo,Easy to use
2/2/2023 23:52,10,FACIL DE HACER,speed and CLEAR prices
2/2/2023 23:55,10,,easy
2/2/2023 2:04,9,MUY PRACTICO,easy and practical
2/2/2023 2:07,10,Me dieron solucion a las dudas,THE PRICES ARE SUPER COMFORTABLE AND EXCELLENT SERVICE
2/2/2023 2:08,9,ESTA ACCESIBLE LA PAGINA PERO NO LA APLICACIÓN PARA CELULAR,Quick and easy
2/2/2023 2:17,10,Por que es fácil y gratis,easy
2/2/2023 2:43,10,Fácil de usar,very good
2/2/2023 2:46,10,rapidez y precios CLAROS,THE PROCESS IS VERY EASY.
2/2/2023 2:48,10,facil,veryyyy simple
2/2/2023 2:52,10,Fácil y práctico,Easy to use
2/2/2023 2:55,10,ESTAN SUPER COMODOS LOS PRECIOS Y EXCELENTE SERVICIO,great
2/2/2023 2:58,10,Rápido y fácil,fast and easy
2/2/2023 3:00,10,facil,very easy and accessible process
2/2/2023 3:00,9,muy bien,Easy and fast to use
2/2/2023 3:04,10,ES MUY FACIL EL PROCESO.,excellent service!
2/2/2023 3:08,10,Muyyyy sencillo,Faster
2/2/2023 3:29,10,Facil de usar,easy
2/2/2023 3:57,10,excelente,SPEED
2/2/2023 3:59,10,facil y rapido,It's relatively easy
2/2/2023 4:32,10,muy facil y accesible el proceso,Ok
2/2/2023 4:44,9,Fácil y rápido de usar,it is very intuitive
2/2/2023 5:01,10,excelente servicio!,The process is very friendly and fast.
2/2/2023 5:20,9,Muy ágil,it's simple
2/2/2023 6:28,9,facil,simple and fast
2/2/2023 6:29,10,RAPIDEZ,Easy and simple!
2/2/2023 6:59,9,Es relativamente facil,CONSIDERABLE PRICES AND GOOD OPENING TIMES AND DATES TO SCHEDULE FLIGHTS.
2/20/2023 0:06,9,Ok,It is fast and practical
2/20/2023 0:13,10,es muy intuitivo,It was very fast
2/20/2023 0:32,10,Es muy amigable y rápido el proceso,It is my first time traveling with you and so far everything is going very well
2/20/2023 0:33,10,es sencillo,very punctual
2/20/2023 0:43,9,simple y rápido,by speed
2/20/2023 0:57,9,Facil y sencilla!,BECAUSE I ALWAYS TRAVEL IN ESALINE BECAUSE OF ECONOMIC AND PRACTICAL
2/20/2023 12:06,10,PRECIOS CONSIDERABLES Y BUENA APERTURA DE HORARIOS Y FECHAS PARA PROGRAMAR VUELOS.,speed
2/20/2023 12:53,10,Es rápido y práctico,GREAT
2/20/2023 13:18,10,fue muy rapido,VERY EASY
2/20/2023 13:25,9,Es mi primera vez viajando con ustedes y hasta el momento todo va muy bien,EFFICIENT
2/20/2023 13:49,10,muy puntual,because it is very easy and fast
2/20/2023 13:52,10,Por rapidez,HEALTHY AND EASY
2/20/2023 14:01,9,PUES SIEMPRE VIAJO EN ESALINEA POR ECONOMICA Y PRACTICA,at the moment it is easy
2/20/2023 14:01,10,rapidez,All very practical and clear!
2/20/2023 14:04,9,EXCELENTE,all in order
2/20/2023 14:10,10,MUY FACIL,all excellent
2/20/2023 14:10,10,EFICIENTE,Ease
2/20/2023 14:26,10,porque es muy facil y rapido,VERY EASY TO BUY TICKET
2/20/2023 14:28,10,SALUOD Y FACIL,All very well
2/20/2023 14:29,10,al momento es fácil,IS AGILE
2/20/2023 14:30,10,Todo muy practico y claro!,Quick and easy
2/20/2023 14:39,10,todo en orden,ACCESSIBLE PRICES
2/20/2023 14:47,10,Todo excelente,because it is simple
2/20/2023 14:50,10,Facilidad,BY
2/20/2023 14:51,10,MUY FACIL COMPRAR BOLETO,all super good
2/20/2023 14:51,10,todo muy bien,the page is friendly
2/20/2023 14:52,10,ES ÁGIL,Very easy and intuitive to use
2/20/2023 14:55,10,Rápido y fácil,the system is very friendly
2/20/2023 15:12,10,PRECIOS ACCESIBLES,IT'S FAST
2/20/2023 15:15,9,Porque es sencillo,I like
2/20/2023 15:17,10,POR LA,practice
2/20/2023 15:20,10,Todo super bien,love it
2/20/2023 15:25,9,la pagina es amigable,Fast
2/20/2023 15:27,10,Muy fácil e intuitiva de usar,friendly system
2/20/2023 15:38,10,muy amigable el sistema,Excellent prices and very good attention.
2/20/2023 15:39,10,ES RAPIDO,because it is practical
2/20/2023 15:43,9,me gusta,excellent service
2/20/2023 15:57,10,practica,it was quick and easy
2/20/2023 15:59,10,love it,FAST AND EFFICIENT
2/20/2023 16:01,10,Rápido,FAST EASY AND LESS LINES
2/20/2023 16:11,10,Sistema amigable,VERY EASY AND VERY INTUITIVE THE PAGE
2/20/2023 16:14,10,Excelentes precios y muy buena atencion.,Easy and always practical
2/20/2023 16:17,9,Porque es práctico,very professional
2/20/2023 16:25,10,fue rápido y fácil,ok
2/20/2023 16:25,10,excelente servicio,speed
2/20/2023 16:27,10,RAPIDO Y EFICIENTE,BY EXCELLENCE
2/20/2023 16:29,10,RAPIDO FACIL Y MENOS FILAS,x
2/20/2023 16:30,9,MUY FACIL Y MUY INTUITIVA LA PAGINA,easy to use
2/20/2023 16:32,10,Facil y siempre practico,speed
2/20/2023 16:32,9,muy profesional,Fast.
2/20/2023 16:34,10,ok,THAT SEEMS VERY GOOD TO ME
2/20/2023 16:36,10,rapidez,Very fast
2/20/2023 16:38,10,POR EXCELENCIA,super practical
2/20/2023 16:40,10,x,Very good
2/20/2023 16:41,9,rapidez,good service
2/20/2023 16:41,10,fácil de usar,QUICK AND EASY
2/20/2023 16:42,10,Rápido.,quick and easy
2/20/2023 16:43,10,ME PARECE MUY BIEN,for punctuality
2/20/2023 16:44,10,Muy rápido,It's fast
2/20/2023 16:49,10,super practico,GOOD CUSTOMER SERVICE
